comment,label,df
"""ඔබ භාවිතයෙන් ඉවත් කරන සමහර දේවල් තවත් අයෙක්ට අත්‍යවශ්‍ය දෙයක් විය හැකි. ඒවා Bundlhub තුලින් තවත් කෙනෙකුට ලබා දී අන් යට උපකාරයක් වන අතරම පරිසරයද ආරක්ෂාකර ගන්න. #bundlhub #srilanka #share https://t.co/y2aGFKRkfH""",0,C
"""පසුගිය දිනවල කොළඹ නගරය පුරා භීතිය පැතිරූ ""පප්පා"" කළ අමානුෂික ඝාතන එකින් එක වමරායි. රහස් තොරතුරු සියල්ල එළියට.  Read more&gt;&gt;&gt; https://t.co/8GoWzJCI2d https://t.co/CDNKn9Ihew""",0,C
"""අහක ඉන්න, කවදාවත් දැකලත් නැති, අදාලත් නැති සිපයිලා trigger වෙද්දී තමයි ආතල්. 😂😂 ඒ අස්සේ අර කුහක කමට ඇරියස් කවර් කරන්න එන උන් ඊටත් වඩා ආතල්. අහිංසක ජීවිත. 🤭""",0,C
"""@ranjanieguruge @RW_UNP @pcranawaka @PresRajapaksa @officialunp @JVPSriLanka වෙරළට කිසිම හානියක් අද නෑ...රනිල්  අක්කර 575 ක් උඩට ගන්න මුහුද යට අක්කර 1000 ක් යන්නේ නෑ ... අනුර   මුහුදේ හැ 200 ක් අයිතිවෙන චීන කොලනියක් අද නැ......ප ච රණවක   කවුද යකෝ මේ වගේ බොරු කියල තියෙන්නේ ? කෝ යකෝ පොර්ට් සිටිය නතර කොරන්න ඕන කියපු එවුන්.?""",0,C
"""""සයිටම් වහන්න.. හොර උපාධි කඩ එපා.. සරසවි ප්‍රවේශ වැඩි කරන්න.. තාමත් ආරම්භ නොකල සබරගමු වයඹ වෛද්‍ය පීඨ කඩිනමින් ආරම්භ කරන්න.. """" අපි එදා පාරක් පාරක් ගානේ උන්ගෙ වතුර පාරවල් කඳුළු ගෑස් කකා වින්ද දුක අද වගේ මතකයි... ඒ... https://t.co/1pr65rJv1m""",0,C
"""හුංගම පොලිස් වසමේ රන්න නගරය ආසන්නයේ මෝටර් රථයක් පුද්ගලික මගී ප්‍රවාහන බස් රථයක ගැටීමෙන් සිදුවූ රිය අනතුරින් මොර්ටර් රථය ධාවනය කරමින් සිටි වයස අවුරුදු 33 ක පුද්ගලයෙක් මියගොස් තිබේ. https://t.co/lldGrivJ5Z""",0,C
"""පොහොට්ටුවේ ජාතිවාදයට යට වෙන්න එපා: ශ්‍රීලනිප සුරැකීම ජනපතිට දන්වයි https://t.co/Rbg0T32i3K #Ceylonnews #SL #LK @PodujanaParty @SLFreedomParty @MaithripalaS""",0,C
"""ඇස් ඇරලා බලන්න දේශපාලනේ අහක දාන්න සෞන්දර්ය ටිකක් විදින්න එතකොට මේ රටේ තියෙන ඇත්ත ගැටලු පෙනෙයි අද #news බලද්දී දකින්න ලැබෙන්නේ හරි අමුතු දේවල් අමානුෂික සත්ව  හිංසා මිනීමැරුම් අපයෝජන මේ ඔක්කෝම මැද්දේ බලයට පොරකන දේශපාලුවෝ ඉතින් කොහොමද නේද අපි රටේ ගැටලු දකින්නේ උන් රටේ ගැටලු හංගලා""",0,C
"""@nthathsaranii @SubodhaSemini රැවටෙන් එපා කවුරුත් හිනාව දැම්මට  විෂම පිරිල කාගෙ කාගෙත් හිත් යට  මූන පෙන්නන්න බයයි කවුරුත් ඇත්තට  බොරුවෙන් දුවන ලෝකෙ දෙවියොත් යන්නෙ වාසි පැත්තට""",0,C
"""මායාවෙන් වැසුණු තනිකම  ""“හ්ම්... ජීවිතය හරි පුදුමයි... මායාකාරී යි.... හීනයක් වගේ.... හිස් ම හිස්.”  “වීමංසා.... ඇයි එහෙම කිව්වේ...?”  “බලන්න නදුන්... මට මතකයි 11 වසරෙදි අපේ ‘ශාන්ති’ කියලා යාළුවෙක් ව ගෙදරින් බන්දලා... https://t.co/UumIyb8jkz""",0,C
"""@maalupaan @Umezhh @rasikalink @noodles1191 අම්මෝ ඉතින්! 😂😂 උබලටත් සැරම එකේ පුකේ අමාරුවක් නේද තියෙන්නේ? රෑට නින්ද යන්නේ නැද්ද බන් අහක යන තොප්පියක් දාගත්තේ නැත්නම්?""",0,C
"""@nnalani1231 @Nimal15700736 @4justicefor @NimaliWijesuri3 @ApiWenuwen @JMLPBandara @GayaniGunaseke2 @ranjanieguruge @CBSL @RW_UNP @HarshadeSilvaMP @EranWick @MangalaLK @MaithripalaS @Senaratne77 @Neetwit @PresRajapaksa @ParliamentLK @randheeraM @nilanp @astroanu @hithuwakkari89 @galpathatlr @KalyanaMithraya @medaperadiga @AsIFxOubyozDmOY @ra5tha @Sudumameduvada @WasthiOfficial @DooWeere @udanaekanayake @Dilanka_ss @hesha_UNP01 @PiyumiShashi @Media_NR @tmfallen @Ru_Weerasuriya @vishiru @LUshimarie @paranawithana @JosephMorgan @amalab @mihywun @Aqua097 @hima_flake @LankanJokes @Yawathashi @ManoGanesan @PodujanaParty @Change ප්‍රධාන පක්ෂ විසින් හොරකම් දුෂණය මුලදිම නැවත්වීමට උත්සාහ නොකර හෙළි වුවහොත් බොරු කොමිෂන් දමා යට ගැසීම ද?  Prevention Is Better Than Cure Should Apply To Corruption As Well   මේකට කියන්නේ දැක්කොත් බුවා නොදැක්කොත් එබූවා      https://t.co/wNw5zJ7FuV https://t.co/cDogmKYVG8""",0,C
"""@moogater මටත් මතකයි පොඩි කාලේ මං ෆොටෝස් ගන්නවට ආස නෑ ඒත් ඇල්බම් 10 ක් 15 ක විතර ෆොටෝස් තියෙනවා අම්මලා හොරෙන් අරගෙන. රීල් දාන පෙට්ටිය වගේ කැමරා. මං හැමදාම රීල් එක දාන්න ඉල්ලලා රීල් එකක් හරි පාවිච්චි කරන්න බැරි තත්වෙට පත් කරනවා 🙊😂❤️""",0,C
"""#SriLanka 's latest news service #Thamillanka launched amid #ThaiPongal dawn https://t.co/v5nRvxSPEm #සිංහල #Buddhism ජනතාව රවටමින් #සිංහල තරුණ ප්‍රජාව #Racism යට යොමුකරවමින් බුද්ධ රාජ්‍යක් හදන්න #SriLankanPolitics තෝරාගත්තු ඇල් වතුරත් නිවලා බිපු දේශප්‍රේමියා අවසානයේ නැවතුනු තැන https://t.co/hzPCYowqJf""",0,C
"""@anuramendis @officialunp @avkariyawasam අනේ මේ වස්සා-ගොන් කාර් කොම්පැනිය ගැන ඔක්කොම අපෙන් හංගගෙන හිටියනේ මෙච්චර දවස් ! හැබැයි VW  කොම්පැනියෙන් කිව්වා වගේ මතකයි මෙහේ එයාලගේ essemble point එකක් දාන්න අදහසක් නෑ කියලා . අමතක වුණා වත්ද ?""",0,C
"""කොළඹ වරාය නගරය ඉදිරිකිරිම සඳහා වන මුහුද ගොඩකිරිමේ කටයුතු මේ වන විට සම්පූර්ණයෙන්ම අවසන් කර ඇති බව මහානගර හා බස්නාහිර සංවර්ධන අමාත්‍යාංශය සදහන් කරයි.""",0,C
"""එක පාරක් මට මතකයි ඉස්කෝලෙදි පන්තියේ ඉස්සරහට ඇවිත් ඉංග්‍රීසින් කතාවක් කරන්න කියලා ටීචර් Stop watch එක එකේ විනාඩි 5ක් count කරගෙන හිටියා. බොලන්ලා දන්නවා නම් මම ඒ විනාඩි 5 ම කොරේ ඉස්සරහට වෙලා හිනා වෙවේවි සපත්තු දෙනෙකෙන්... https://t.co/tfwL1zsYmv""",0,C
"""@raviyasas මතකයි....මතකයි හොදටම මතකයි......🙂 පුදුම කේන්තියෙන්... සමහර 'මඩ්ඩෝ'....අපිව උස්සන්න..ත් බලාගෙනයි හිටියේ. අද උන් නම්.. පැදුරටත් නොකියා.. 'අා..ගිය අතක් නෑැැ......' හැබැයි  'අපි නම් තාම....ඉන්නවා'  !😅""",0,C
"""'සමතා බලවේගය' #මාරක20එපා යැයි #අධිෂ්ඨාණපූජාවට පැමිණීමට පෙර  #රැවන්විජේවර්ධන නිකමා තකහනියක් අැවිත් #මල්වතු/#අස්ගිරි මහනාහිමිවරැ වෙත විමල් වීරවංශට Jvpයට වන්දි ගෙවීමට මුදල් #පිණ්ඩපාතේට #මැදගොඩඅභයතිස්ස ස්වාමින්වහන්සේ #දළදාමාලිගාව ට වඩින බව දන්වා #අපාගත වන #මහාමුසාවාදයක් කරන ලදී🧐🤔 https://t.co/KDV4uPITD0""",0,C
"""කෙත් වතු සරුසාරයි -වැවු අමුනු  පිරි ඉතිරි ගොසින් ලක් දෙරනේ පෙර මහා නගරය සන්තොසයි දකින්නට මෙසේ සැම කල්හිම නියගයෙන් තොර සදා . නමො බුද්දාය .මෙ සැම  ශ්‍රිමා බොදින්ගේ කරුනාවෙන් යලි ලක් දෙරනේ නව නායකුට ආශිර්වාදයක්ද — in Anuradhapura https://t.co/MdQmcmFGog""",0,C
"""Gossip Lanka &gt;&gt; ගාලුමුවදොර පොර්ට් සිටි - මුහුද ගොඩ කිරීම අවසන් - ඊළඟට ගස් හා ගොඩනැගිලි: 2014 වසරේ සිට වසර 5 ක් තිස්සේ සිදු කළ කොළඹ වරාය නගරය ඉදිකිරීම සඳහා මුහුද ගොඩකිරීමේ අදියර මේ වනවිට සම්පූර්ණයෙන් අවසන් කර ඇති බව මහනගර සහ බස්නාහිර සංවර්ධන අමාත්‍යාංශය… https://t.co/9j5NMmBC7K""",0,C
